TIMESTAMP	TRIAL	CUSTOMER_TYPE	CUSTOMER_X	CUSTOMER_Y	SHOPKEEPER_X	SHOPKEEPER_Y	CUSTOMER_SPEAKING	CUSTOMER_SPEECH	ACTUAL CUSTOMER SPEECH	CUSTOMER_SPEECH_DURATION	SHOPKEEPER_SPEAKING	SHOPKEEPER_SPEECH	ACTUAL SHOPKEEPER SPEECH	SHOPKEEPER_SPEECH_DURATION
1436424544	362	ADVANCED	5083	1967	4092	1973	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424545	362	ADVANCED	5090	1943	4143	1971	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424546	362	ADVANCED	5081	1962	4083	1965	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424547	362	ADVANCED	5052	1939	4132	2000	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424548	362	ADVANCED	5096	1995	4158	1994	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424549	362	ADVANCED	5087	2102	4074	2005	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424550	362	ADVANCED	5097	2058	4162	1985	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424551	362	ADVANCED	5147	1974	4231	2019	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424552	362	ADVANCED	5125	1959	4195	1978	SILENCE	NONE	NONE	0	SPEAKING	this is the equivalent of a full size 35 mil frame sensor so it's the large standard version of the sensor or the image quality is fantastic it is it's open to camera meant for publication	this is the equivalent of a full size 35 mil frame sensor, so it's the large standard version of the sensor, now the image quality is fantastic, it is a top end camera meant for publication	11423
1436424553	362	ADVANCED	5109	1954	4190	2008	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424554	362	ADVANCED	5085	2003	4194	2009	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424555	362	ADVANCED	5056	2003	4193	2018	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424556	362	ADVANCED	5071	2031	4216	1959	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424557	362	ADVANCED	5033	1975	4221	1975	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424558	362	ADVANCED	5065	2003	4279	1978	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424559	362	ADVANCED	5107	1999	4232	1995	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424560	362	ADVANCED	5018	1957	4068	1948	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424561	362	ADVANCED	5094	1973	4191	1986	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424562	362	ADVANCED	5063	1964	4142	1960	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424563	362	ADVANCED	5080	1978	4169	1956	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424564	362	ADVANCED	5081	1969	4127	1959	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424565	362	ADVANCED	5082	1972	4038	1976	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424566	362	ADVANCED	5087	1985	4027	1968	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424567	362	ADVANCED	5066	1992	4089	1983	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424568	362	ADVANCED	5077	1984	4096	1952	SPEAKING	just last question you know like some time I have to go at 9 you know to take the animals when they are you know leaving at night and I need very high as well because you know it is. How about this guy that I sold range of this camera	How about the ISO range of this camera	10955	SILENCE	NONE	NONE	0
1436424569	362	ADVANCED	5092	1990	4059	1972	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424570	362	ADVANCED	5094	1983	4125	1952	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424571	362	ADVANCED	5068	1990	4121	1928	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424572	362	ADVANCED	5085	1990	4128	1923	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424573	362	ADVANCED	5065	1996	4147	1971	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424574	362	ADVANCED	5061	1980	4169	1979	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424575	362	ADVANCED	5052	1976	4208	2002	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424576	362	ADVANCED	5113	1956	4152	2009	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424577	362	ADVANCED	5067	1971	4114	1995	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424578	362	ADVANCED	5098	1981	4201	1993	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424579	362	ADVANCED	5097	2012	4134	1993	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424580	362	ADVANCED	5080	2119	4219	1982	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424581	362	ADVANCED	5057	1998	4042	1966	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424582	362	ADVANCED	5075	2005	4019	1986	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424583	362	ADVANCED	5040	2070	4098	2018	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424584	362	ADVANCED	4955	2131	4133	2003	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424585	362	ADVANCED	5015	2026	4143	2024	SILENCE	NONE	NONE	0	SPEAKING	the eye so he goes up to 6400 and with the sensory use this very little noise at that writing	the ISO here goes up to 6400 and with the sensory it uses there is very little noise at that rating	5615
1436424586	362	ADVANCED	5051	1938	4148	2004	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424587	362	ADVANCED	5037	2113	4137	2011	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424588	362	ADVANCED	5037	2179	4117	1988	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424589	362	ADVANCED	5021	2092	4179	1980	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424590	362	ADVANCED	5080	1988	4134	1978	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424591	362	ADVANCED	5113	1959	4154	1990	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424592	362	ADVANCED	5205	2133	4178	2010	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424593	362	ADVANCED	5121	1993	4166	2007	SPEAKING	f*** this camera is very good huh yeah you know maybe I just want to do another one more they'll compare a little bit and I'll think about it later	this camera is very good huh yeah you know maybe I just want to look another one more and compare a little bit and I'll think about it later	11000	SILENCE	NONE	NONE	0
1436424594	362	ADVANCED	5136	1920	4107	1994	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424595	362	ADVANCED	5033	2091	4090	1978	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424596	362	ADVANCED	5042	2142	4124	1994	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424597	362	ADVANCED	5173	2051	4143	1979	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424598	362	ADVANCED	5219	2057	4113	2002	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424599	362	ADVANCED	5122	2061	4118	2002	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424600	362	ADVANCED	5051	2084	4129	1962	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424601	362	ADVANCED	4951	2151	4143	1958	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424602	362	ADVANCED	5102	2073	4124	1956	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424603	362	ADVANCED	5195	2048	4179	1981	SILENCE	NONE	NONE	0	SPEAKING	please have a look around and if you want to come and have a chat again	please have a look around and if you want to come and have a chat again	3780
1436424604	362	ADVANCED	5046	2112	4187	2041	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424605	362	ADVANCED	5147	2126	4203	1902	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424606	362	ADVANCED	5216	2141	4169	1941	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424607	362	ADVANCED	5199	2265	4075	1950	SPEAKING	thank you for your grace 7 x 5	thank you for your great service	2697	SILENCE	NONE	NONE	0
1436424608	362	ADVANCED	5229	2254	4129	2008	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424609	362	ADVANCED	5432	2205	4174	2182	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424610	362	ADVANCED	5571	2603	4256	2783	SILENCE	NONE	NONE	0	SPEAKING	stunt bike	thank you for your time, bye	1000
1436424611	362	ADVANCED	6346	2786	3652	3443	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424612	362	ADVANCED	7439	2633	2853	3813	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424613	362	ADVANCED	8277	2041	2218	3800	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424674	363	ADVANCED	8945	2522	2205	3989	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424675	363	ADVANCED	8665	3277	2188	4022	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424676	363	ADVANCED	8399	4232	2221	4045	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424677	363	ADVANCED	8489	4992	2171	4002	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424678	363	ADVANCED	8631	5684	2208	3990	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424679	363	ADVANCED	8625	5949	2204	4017	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424680	363	ADVANCED	8680	5948	2276	3970	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424681	363	ADVANCED	8699	5944	2290	3989	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424682	363	ADVANCED	8633	5922	2994	4476	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424683	363	ADVANCED	8636	5826	3844	5027	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424684	363	ADVANCED	8720	5832	5002	5585	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424685	363	ADVANCED	8681	5934	6001	6097	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424686	363	ADVANCED	8843	5901	6929	6481	SILENCE	NONE	NONE	0	SPEAKING	hi how can I help	hi how can I help	2199
1436424687	363	ADVANCED	8754	5822	7806	6626	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424688	363	ADVANCED	8677	5859	8230	6734	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424689	363	ADVANCED	8670	5877	8214	6601	SPEAKING	hello I am looking for a camera where it has a you know I'm a nice you know why I so smart because I usually go out at night with my friend so you know the eyes always very important I want the one that passed you know why are anchovies so so could you suggest me which one is the best I mean I already so Ray and I think good wine is that true	hello thanks so much I am looking for a camera where it has a nice you know ISO mode because I usually go out at night with my friend so you know the ISO is very important so I want one with high ISO 	37000	SILENCE	NONE	NONE	0
1436424690	363	ADVANCED	8670	5856	8265	6647	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424691	363	ADVANCED	8632	5823	8210	6667	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424692	363	ADVANCED	8635	5869	8218	6653	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424693	363	ADVANCED	8641	5852	8258	6586	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424694	363	ADVANCED	8622	5816	8253	6585	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424695	363	ADVANCED	8683	5844	8283	6584	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424696	363	ADVANCED	8693	5863	8313	6508	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424697	363	ADVANCED	8676	5921	8220	6643	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424698	363	ADVANCED	8732	5891	8283	6592	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424699	363	ADVANCED	8708	5880	8264	6577	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424700	363	ADVANCED	8702	5849	8292	6553	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424701	363	ADVANCED	8640	5843	8320	6491	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424702	363	ADVANCED	8735	5757	8340	6551	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424703	363	ADVANCED	8727	5805	8121	6698	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424704	363	ADVANCED	8708	5891	8186	6703	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424705	363	ADVANCED	8598	5690	8136	6717	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424706	363	ADVANCED	8550	5651	8191	6652	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424707	363	ADVANCED	8544	5682	8221	6646	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424708	363	ADVANCED	8554	5720	8201	6656	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424709	363	ADVANCED	8561	5757	8161	6700	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424710	363	ADVANCED	8533	5767	8115	6686	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424711	363	ADVANCED	8507	5806	8137	6717	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424712	363	ADVANCED	8570	5831	8154	6711	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424713	363	ADVANCED	8672	5917	8175	6723	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424714	363	ADVANCED	8622	5888	8120	6690	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424715	363	ADVANCED	8567	5781	8134	6685	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424716	363	ADVANCED	8531	5739	8182	6679	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424717	363	ADVANCED	8563	5719	8198	6656	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424718	363	ADVANCED	8659	5780	8192	6659	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424719	363	ADVANCED	8673	5891	8249	6608	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424720	363	ADVANCED	8663	5903	8218	6612	SILENCE	NONE	NONE	0	SPEAKING	this is an excellent camera takes top quality photographs the Eye Associates up to 3200 family good in general city low light conditions	this is an excellent camera, it takes top quality photographs, the iso go up to 3200 so fairly good in general city low light conditions	8103
1436424721	363	ADVANCED	8708	5957	8225	6589	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424722	363	ADVANCED	8763	5859	8380	6591	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424723	363	ADVANCED	8800	5877	8242	6623	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424724	363	ADVANCED	8690	5898	8260	6654	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424725	363	ADVANCED	8646	5956	8255	6660	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424726	363	ADVANCED	8661	5942	8283	6615	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424727	363	ADVANCED	8648	5922	8228	6673	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424728	363	ADVANCED	8671	5926	8287	6578	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424729	363	ADVANCED	8660	5923	8219	6700	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424730	363	ADVANCED	8644	5926	8228	6690	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424731	363	ADVANCED	8644	5918	8220	6676	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424732	363	ADVANCED	8643	5904	8293	6580	SPEAKING	is it possible for me to do try this	is it possible for me to do try this	3864	SILENCE	NONE	NONE	0
1436424733	363	ADVANCED	8648	5928	8270	6614	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424734	363	ADVANCED	8657	5903	8246	6625	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424735	363	ADVANCED	8663	5886	8254	6677	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424736	363	ADVANCED	8672	5912	8252	6620	SILENCE	NONE	NONE	0	SPEAKING	please take a few pictures 	please take a few pictures 	6515
1436424737	363	ADVANCED	8644	5925	8244	6659	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424738	363	ADVANCED	8618	5914	8224	6619	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424739	363	ADVANCED	8572	5896	8186	6664	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424740	363	ADVANCED	8374	5803	8252	6628	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424741	363	ADVANCED	8350	5768	8208	6671	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424742	363	ADVANCED	8405	5743	8283	6609	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424743	363	ADVANCED	8555	5798	8256	6629	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424744	363	ADVANCED	8618	5850	8222	6655	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424745	363	ADVANCED	8698	5829	8283	6589	SPEAKING	listen to be a very nice camera	this seems to be a very nice camera	2676	SILENCE	NONE	NONE	0
1436424746	363	ADVANCED	8718	5850	8305	6558	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424747	363	ADVANCED	8681	5861	8294	6567	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424748	363	ADVANCED	8687	5840	8308	6595	SILENCE	NONE	NONE	0	SPEAKING	did the pictures it takes it just as good as a top and a camera but it's still down to a different price point it's only $558	yeah the pictures it takes it just as good as a top end camera but it's built down to a different price point, it's only $550	7420
1436424749	363	ADVANCED	8675	5902	8269	6620	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424750	363	ADVANCED	8692	5880	8301	6656	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424751	363	ADVANCED	8697	5860	8376	6497	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424752	363	ADVANCED	8709	5836	8431	6468	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424753	363	ADVANCED	8718	5792	8399	6449	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424754	363	ADVANCED	8684	5858	8124	6645	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424755	363	ADVANCED	8660	5867	8113	6743	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424756	363	ADVANCED	8668	5859	8236	6527	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424757	363	ADVANCED	8657	5857	8381	6559	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424758	363	ADVANCED	8699	5864	8277	6589	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424759	363	ADVANCED	8690	5847	8290	6607	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424760	363	ADVANCED	8678	5851	8294	6597	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424761	363	ADVANCED	8696	5859	8268	6594	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424762	363	ADVANCED	8677	5892	8267	6594	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424763	363	ADVANCED	8695	5871	8294	6616	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424764	363	ADVANCED	8676	5918	8252	6698	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424765	363	ADVANCED	8689	5908	8283	6636	SILENCE	NONE	NONE	0	SPEAKING	it's fantastic with the white works with autofocus even load lice if you can capture movement quite well and keep things in Focus regardless of where they going leaving in the depth of the photograph as well as across the lands	it's fantastic with the way it works with autofocus even with low lights it can capture movement quite well and keep things in Focus regardless of where they going, even in the depth of the photograph as well as across the lens	14000
1436424766	363	ADVANCED	8617	6005	8265	6646	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424767	363	ADVANCED	8639	5980	8277	6633	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424768	363	ADVANCED	8682	5894	8211	6625	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424769	363	ADVANCED	8695	5869	8278	6611	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424770	363	ADVANCED	8677	5865	8247	6622	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424771	363	ADVANCED	8680	5860	8294	6513	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424772	363	ADVANCED	8662	5837	8233	6614	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424773	363	ADVANCED	8724	5828	8318	6601	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424774	363	ADVANCED	8723	5785	8244	6648	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424775	363	ADVANCED	8734	5777	8317	6630	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424776	363	ADVANCED	8716	5785	8275	6581	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424777	363	ADVANCED	8719	5783	8267	6622	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424778	363	ADVANCED	8693	5801	8321	6506	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424779	363	ADVANCED	8685	5815	8266	6574	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424780	363	ADVANCED	8684	5855	8262	6612	SPEAKING	Yeah you know I know about that that that you know some camera has very quick capturing mode yeah I talk talking about that I want to know that how how well how about the you know that this the shutter speed of this camera is it fast is it like you know because at lot at night if you have low light so I need fast end also I have high high idle more	Yeah you know I know about that that that you know some camera has very quick capturing mode yeah I talk talking about that I want to know that how how well how about the you know what about the shutter speed of this camera is it fast is it like you know because at lot at night if you have low light so I need fast and also I have high high ISO mode	19930	SILENCE	NONE	NONE	0
1436424781	363	ADVANCED	8667	5833	8256	6574	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424782	363	ADVANCED	8640	5803	8376	6470	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424783	363	ADVANCED	8571	5826	8297	6568	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424784	363	ADVANCED	8606	5719	8219	6665	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424785	363	ADVANCED	8571	5684	8283	6712	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424786	363	ADVANCED	8600	5682	8168	6650	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424787	363	ADVANCED	8605	5820	8253	6619	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424788	363	ADVANCED	8680	5857	8225	6591	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424789	363	ADVANCED	8689	5859	8295	6588	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424790	363	ADVANCED	8701	5893	8277	6570	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424791	363	ADVANCED	8732	5905	8245	6586	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424792	363	ADVANCED	8695	5863	8341	6520	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424793	363	ADVANCED	8770	5835	8400	6487	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424794	363	ADVANCED	8742	5813	8287	6593	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424795	363	ADVANCED	8686	5879	8329	6517	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424796	363	ADVANCED	8660	5840	8286	6532	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424797	363	ADVANCED	8572	5818	8248	6598	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424798	363	ADVANCED	8593	5660	8251	6609	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424799	363	ADVANCED	8647	5659	8237	6638	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424800	363	ADVANCED	8633	5643	8188	6635	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424801	363	ADVANCED	8615	5688	8194	6619	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424802	363	ADVANCED	8579	5695	8285	6589	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424803	363	ADVANCED	8634	5720	8185	6630	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424804	363	ADVANCED	8693	5769	8321	6583	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424805	363	ADVANCED	8694	5855	8294	6567	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424806	363	ADVANCED	8662	5804	8321	6555	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424807	363	ADVANCED	8570	5680	8233	6580	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424808	363	ADVANCED	8613	5715	8205	6695	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424809	363	ADVANCED	8630	5826	8213	6678	SILENCE	NONE	NONE	0	SPEAKING	the shutter speed goes up to 1000 to the second but it can go as low as 30 seconds so you got some creative control if a different effects	the shutter speed goes up to 1000th of asecond but it can go as low as 30 seconds so you got some creative control and different effects	6877
1436424810	363	ADVANCED	8665	5842	8242	6664	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424811	363	ADVANCED	8702	5872	8243	6651	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424812	363	ADVANCED	8690	5898	8289	6630	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424813	363	ADVANCED	8769	5821	8263	6646	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424814	363	ADVANCED	8707	5750	8290	6583	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424815	363	ADVANCED	8623	5833	8289	6577	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424816	363	ADVANCED	8563	5856	8271	6592	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424817	363	ADVANCED	8513	5854	8224	6624	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424818	363	ADVANCED	8529	5844	8276	6627	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436424819	363	ADVANCED	8569	5787	8310	6578	SPEAKING	one of the thing you know I am used to adjust a lot of parameters like my balance is also the more you know like I want to have like different kind of think what about this camera do they have it all right now how many more they have	one other thing  I used to adjust a lot of parameters like white balance and also the artistic modes I want like different kind of things what about this camera do they have it or how many modes do they have	15000	SILENCE	NONE	NONE	0
